REF,UNIDAD,MEDIDA,CANTIDAD
26929,BOT,Mililitro,750
26788,BOT,Mililitro,3800
12967,BOT,Mililitro,750
25770,BOT,Mililitro,750
11286,TAR,Gramo,1000
5910,TBO,Gramo,6
9905,UND,Gramo,50
4244,UND,Gramo,75
7471,FCO,Mililitro,120
11373,UND,Mililitro,250
3541,FCO,Mililitro,180
2881,FCO,Gramo,250
2882,FCO,Gramo,250
3540,FCO,Mililitro,180
3542,FCO,Mililitro,180
6025,FCO,Gramo,30
10365,UND,Gramo,250
3193,UND,Gramo,400
10555,TAR,Gramo,400
27355,FCO,Mililitro,130
6941,FCO,Mililitro,30
8537,SBS,Gramo,500
10892,SBS,Gramo,500
7313,SBS,Gramo,500
10894,SBS,Gramo,500
21229,FCO,Mililitro,1000
10754,FCO,Mililitro,240
12943,FCO,Mililitro,400
23963,FCO,Mililitro,380
23989,BOT,Mililitro,1000
17946,BOT,Mililitro,350
9094,BOT,Mililitro,700
26966,BOT,Mililitro,700
24199,UND,Mililitro,700
19306,FCO,Mililitro,750
15311,BOT,Mililitro,700
13190,BOT,Mililitro,700
7484,CJA,Gramo,150
3861,FCO,Mililitro,5
6970,TBO,Gramo,100
4053,PAQ,Gramo,208
7808,OFE,Gramo,528
9672,PAQ,Gramo,240
16500,PAQ,Gramo,300
4742,PAQ,Gramo,240
17270,PAQ,Gramo,432
6788,PAQ,Gramo,450
7334,PAQ,Gramo,490
7850,OFE,Gramo,490
14534,OFE,Gramo,576
4302,UND,Gramo,160
9757,UND,Mililitro,250
4052,PAQ,Gramo,208
7489,TBO,Gramo,5
6407,TBO,Gramo,5
19510,BSA,Gramo,500
15025,UND,Mililitro,85
19511,UND,Gramo,85
15307,OFE,Gramo,340
24200,UND,Mililitro,700
21547,BOT,Mililitro,700
23025,BOT,Mililitro,1000
19551,BOT,Mililitro,375
14858,BOT,Mililitro,700
23789,BOT,Mililitro,1000
4367,BOT,Mililitro,750
20141,OFE,Mililitro,750
22034,CJA,Mililitro,750
20354,CJA,Mililitro,750
20372,BOT,Mililitro,750
24260,EST,Mililitro,700
20375,BOT,Mililitro,750
25124,FCO,Mililitro,200
17060,BOT,Mililitro,375
24602,FCO,Mililitro,375
21786,BOT,Mililitro,700
22915,BOT,Mililitro,1000
20312,CJA,Mililitro,700
21962,BOT,Mililitro,700
16676,BOT,Mililitro,750
25869,UND,Mililitro,700
20353,CJA,Mililitro,700
21537,BOT,Mililitro,1000
5111,BOT,Mililitro,750
21963,CJA,Mililitro,700
26807,CJA,Mililitro,700
13381,BOT,Mililitro,1000
9710,BOT,Mililitro,750
19292,FCO,Mililitro,700
21201,BOT,Mililitro,750
21964,CJA,Mililitro,700
26806,CJA,Mililitro,700
25848,UND,Mililitro,700
20373,BOT,Mililitro,750
27441,BOT,Mililitro,1000
3539,BOT,Mililitro,750
3496,BOT,Mililitro,375
3497,BOT,Mililitro,750
15378,UND,Mililitro,1125
13499,FCO,Mililitro,1000
8541,BOT,Mililitro,750
20140,OFE,Mililitro,1250
15579,UND,Mililitro,750
20679,BOT,Mililitro,700
17354,BOT,Mililitro,750
26805,CJA,Mililitro,750
23845,BOT,Mililitro,350
15855,BOT,Mililitro,360
18165,FCO,Mililitro,1000
5516,BOT,Mililitro,750
21965,CJA,Mililitro,750
23044,EST,Mililitro,1075
24603,FCO,Mililitro,200
5389,UND,Mililitro,400
3672,UND,Mililitro,500
3673,UND,Mililitro,500
22999,CJA,Gramo,15
26552,UND,Gramo,20
170,KLS,Gramo,1000
4501,FCO,Mililitro,120
4498,FCO,Mililitro,60
4497,FCO,Mililitro,120
4500,FCO,Mililitro,60
4499,FCO,Mililitro,120
3264,UND,Gramo,30
3265,FCO,Gramo,30
14182,OFE,Mililitro,3600
14683,OFE,Mililitro,2692
14695,OFE,Gramo,984
26319,FCO,Gramo,1000
10453,FCO,Mililitro,1000
19566,OFE,Gramo,800
3599,UND,Mililitro,330
13271,OFE,Gramo,900
19948,PAQ,Mililitro,750
18083,OFE,Gramo,1700
19569,OFE,Gramo,680
25407,FCO,Gramo,1750
27451,FCO,Mililitro,1750
19596,FCO,Mililitro,1000
16298,BSA,Gramo,900
17112,BSA,Gramo,900
3604,UND,Mililitro,113
25844,UND,Gramo,630
8324,UND,Gramo,105
6813,UND,Gramo,125
17268,OFE,Mililitro,900
8711,OFE,Gramo,510
11885,FCO,Gramo,1000
21173,FCO,Gramo,1700
15087,UND,Gramo,180
21323,FCO,Gramo,1700
14760,FCO,Mililitro,1000
21174,FCO,Gramo,1700
4265,UND,Gramo,180
16235,FCO,Gramo,180
11528,UND,Mililitro,150
22031,PAQ,Gramo,300
21252,OFE,Gramo,600
13532,OFE,Gramo,900
14006,UND,Mililitro,150
25979,UND,Gramo,150
17083,UND,Gramo,150
8203,UND,Mililitro,220
14274,PAQ,Mililitro,600
4880,UND,Gramo,150
20411,UND,Gramo,150
21650,UND,Gramo,150
20564,OFE,Gramo,600
20408,UND,Gramo,150
23256,UND,Gramo,500
10435,UND,Gramo,200
23555,PAQ,Gramo,600
4881,UND,Gramo,150
15962,UND,Gramo,150
3605,UND,Mililitro,313
25980,PAQ,Gramo,200
10618,UND,Gramo,200
6215,OFE,Gramo,600
6334,UND,Mililitro,125
7127,UND,Gramo,400
7163,OFE,Mililitro,800
6447,OFE,Mililitro,875
6446,OFE,Mililitro,1050
6508,FCO,Mililitro,150
6509,OFE,Mililitro,600
8025,OFE,Gramo,150
7721,OFE,Mililitro,900
14562,OFE,Mililitro,900
7125,UND,Gramo,100
7126,UND,Gramo,100
7128,UND,Gramo,100
21588,OFE,Mililitro,740
6004,OFE,Mililitro,3000
4652,OFE,Mililitro,2000
3597,UND,Mililitro,1000
3598,UND,Mililitro,1000
13064,UND,Gramo,1000
23488,BSA,Gramo,1100
23487,BSA,Gramo,1100
23606,BSA,Gramo,1100
14892,OFE,Mililitro,1800
7571,OFE,Mililitro,600
14528,OFE,Mililitro,900
23756,PAQ,Gramo,600
4231,UND,Gramo,150
8436,OFE,Mililitro,1200
4610,OFE,Gramo,800
11581,BSA,Mililitro,6000
6521,PAQ,Mililitro,120
13716,OFE,Mililitro,1200
8382,OFE,Mililitro,1200
16476,UND,Mililitro,1080
17311,OFE,Mililitro,1110
23823,OFE,Gramo,400
19129,UND,Mililitro,170
25077,UND,Gramo,400
16740,OFE,Gramo,600
8813,OFE,Mililitro,1680
24840,OFE,Mililitro,560
20076,OFE,Gramo,560
13658,PAQ,Mililitro,560
13657,PAQ,Mililitro,560
14057,OFE,Mililitro,840
14056,OFE,Mililitro,840
23822,OFE,Mililitro,450
19126,PAQ,Mililitro,750
23821,OFE,Mililitro,900
19127,UND,Mililitro,170
19128,UND,Mililitro,170
23928,4UN,Mililitro,680
23554,PAQ,Mililitro,384
4559,OFE,Gramo,510
20895,OFE,Mililitro,1027
15860,PAQ,Mililitro,683
7722,UND,Mililitro,173
26048,UND,Gramo,170
3606,UND,Mililitro,169
13909,OFE,Mililitro,682
3607,UND,Mililitro,172
23946,UND,Gramo,175
21487,UND,Mililitro,1117
14619,PAQ,Gramo,400
23403,PAQ,Gramo,432
3609,UND,Mililitro,175
25873,UND,Gramo,180
17687,UND,Mililitro,174
14101,OFE,Mililitro,1020
4234,UND,Gramo,170
13043,OFE,Gramo,680
3442,PAQ,Mililitro,600
25824,UND,Gramo,125
25823,UND,Gramo,125
25818,UND,Gramo,125
25817,UND,Gramo,125
18118,PAQ,Mililitro,1015
24690,PAQ,Gramo,1050
23416,FCO,Mililitro,1000
18119,BSA,Mililitro,1000
18145,FCO,Mililitro,1000
18123,FCO,Mililitro,1000
18122,BSA,Mililitro,1000
18577,FCO,Mililitro,1000
22663,FCO,Mililitro,200
25816,BSA,Gramo,850
24368,BSA,Mililitro,850
18121,BSA,Mililitro,850
24370,BSA,Mililitro,900
24369,BSA,Mililitro,900
12016,OFE,Mililitro,840
13773,OFE,Mililitro,1180
7310,PAQ,Gramo,100
7373,OFE,Gramo,100
7374,OFE,Gramo,100
7372,OFE,Gramo,100
8283,OFE,Mililitro,1200
7749,OFE,Gramo,800
8451,PAQ,Mililitro,924
7593,PAQ,Mililitro,560
7351,OFE,Mililitro,840
9762,PAQ,Mililitro,400
12064,OFE,Gramo,680
11884,UND,Gramo,170
11883,UND,Gramo,170
6570,OFE,Gramo,800
8558,OFE,Gramo,390
6961,UND,Gramo,130
6369,UND,Gramo,130
6357,UND,Gramo,120
13331,FCO,Mililitro,900
14194,UND,Mililitro,200
3444,UND,Mililitro,3000
5202,UND,Mililitro,1800
4232,BSA,Mililitro,1000
12166,FCO,Mililitro,1800
16107,FCO,Mililitro,1800
5203,UND,Mililitro,1800
4266,BSA,Mililitro,1000
5506,UND,Mililitro,1800
4233,BSA,Mililitro,1000
4872,PAQ,Gramo,750
4870,PAQ,Gramo,1200
6887,PAQ,Gramo,100
20137,FCO,Mililitro,2000
20138,FCO,Mililitro,2000
5764,OFE,Gramo,750
25767,UND,Gramo,2000
25764,UND,Gramo,400
25769,UND,Gramo,2000
25765,UND,Gramo,4000
25768,UND,Gramo,2000
25766,UND,Gramo,4000
3545,UND,Mililitro,750
4474,OFE,Gramo,600
5298,PAQ,Gramo,600
4960,UND,Mililitro,4000
20873,PAQ,Mililitro,450
18051,FCO,Mililitro,4000
4961,UND,Mililitro,4000
6012,UND,Mililitro,4000
3546,OFE,Mililitro,750
18601,PAQ,Mililitro,800
6630,UND,Mililitro,150
3600,UND,Mililitro,300
23866,POT,Mililitro,300
22092,FCO,Mililitro,1000
22089,FCO,Mililitro,1000
22093,FCO,Mililitro,1000
22090,FCO,Mililitro,1000
25524,UND,Gramo,120
6064,FCO,Mililitro,100
22083,FCO,Mililitro,1700
22084,FCO,Mililitro,1700
22228,FCO,Mililitro,1700
22088,PAQ,Mililitro,716
22086,BSA,Mililitro,900
22085,BSA,Mililitro,900
22087,BSA,Mililitro,900
22229,BSA,Mililitro,900
13899,PAQ,Mililitro,1200
25408,PAQ,Mililitro,800
22760,PAQ,Mililitro,800
17456,OFE,Mililitro,1200
14206,PAQ,Mililitro,800
5960,UND,Mililitro,200
6886,UND,Gramo,100
5973,UND,Gramo,100
17328,OFE,Mililitro,1200
6812,OFE,Mililitro,800
5952,UND,Gramo,100
12656,UND,Gramo,1000
12428,UND,Gramo,500
55,KLS,Gramo,1000
56,KLS,Gramo,1000
3301,UND,Gramo,300
3302,UND,Gramo,300
3303,UND,Gramo,300
4678,FCO,Gramo,200
10250,FCO,Gramo,250
9935,TAR,Gramo,250
6626,CJA,Gramo,500
4531,FCO,Mililitro,30
8618,CJA,Gramo,10
8243,CJA,Gramo,10
7272,TBO,Gramo,30
8569,TBO,Gramo,30
10019,PAQ,Mililitro,6600
27168,FCO,Mililitro,415
25541,TBO,Gramo,30
24016,FCO,Gramo,55
14301,FCO,Mililitro,200
17155,UND,Unidad,100
20160,UND,Unidad,120
26314,UND,Unidad,25
25701,FCO,Mililitro,550
19063,PAQ,Unidad,9
26818,PAQ,Unidad,12
26153,PAQ,Unidad,12
26155,PAQ,Unidad,12
18975,PAQ,Unidad,12
16138,FCO,Mililitro,60
9314,UND,Unidad,1
5686,UND,Unidad,1
17476,PAQ,Unidad,30
8442,PAQ,Unidad,30
14026,PAQ,Unidad,21
13809,PAQ,Unidad,20
13810,PAQ,Unidad,20
2494,PAQ,Unidad,3
2495,PAQ,Unidad,3
15977,PAQ,Unidad,3
19685,PAQ,Unidad,2
11099,PAQ,Unidad,2
23786,PAQ,Unidad,1000
27194,FCO,Mililitro,370
21846,BSA,Gramo,4000
21777,PAQ,Unidad,159
10556,PAQ,Unidad,2
25593,PAQ,Unidad,300
23159,UND,Unidad,130
26202,PAQ,Unidad,50
26246,UND,Gramo,8000
24477,PAQ,Unidad,4
19727,PAQ,Unidad,4
24946,PAQ,Unidad,3
24039,UND,Unidad,1
24038,UND,Unidad,1
24041,UND,Unidad,1
18868,UND,Unidad,1
24042,UND,Unidad,1
18869,UND,Unidad,1
17367,PAQ,Unidad,8
23328,PAQ,Unidad,3
4719,PAQ,Unidad,8
23858,PAQ,Unidad,2
23572,PAQ,Unidad,2
23714,PAQ,Unidad,2
24612,PAQ,Unidad,2
13543,PAQ,Unidad,6
17482,PAQ,Unidad,24
27057,PAQ,Unidad,24
27773,PAQ,Unidad,30
19775,UND,Gramo,1200
5927,PAQ,Unidad,2
25141,FCO,Mililitro,370
23282,FCO,Mililitro,800
23427,FCO,Mililitro,800
18629,FCO,Mililitro,375
18459,FCO,Gramo,50
27537,PAQ,Unidad,12
23155,PAQ,Unidad,12
25906,UND,Gramo,180
27507,PAQ,Unidad,3
26798,UND,Gramo,500
23036,PAQ,Unidad,3
27496,UND,Gramo,500
27490,UND,Gramo,69
27486,UND,Gramo,68
26484,PAQ,Unidad,50
10916,PAQ,Unidad,35
26290,PAQ,Unidad,24
27534,PAQ,Unidad,50
22865,PAQ,Unidad,18
26744,PAQ,Gramo,70
27748,PAQ,Gramo,70
26743,PAQ,Gramo,70
26935,UND,Gramo,41
20015,UND,Gramo,52
27274,PAQ,Unidad,3
27625,PAQ,Gramo,42
9667,PAQ,Unidad,3
20565,PAQ,Gramo,40
7536,PAQ,Gramo,105
5273,PAQ,Gramo,165
3236,PAQ,Gramo,150
11990,PAQ,Gramo,105
8540,PAQ,Unidad,6
18045,PAQ,Unidad,9
5659,PAQ,Gramo,1500
26623,PAQ,Gramo,500
27604,PAQ,Gramo,500
26664,PAQ,Gramo,200
21083,PAQ,Gramo,215
8437,PAQ,Gramo,200
27832,PAQ,Gramo,180
27831,PAQ,Gramo,180
18803,PAQ,Unidad,20
21120,PAQ,Unidad,20
23816,PAQ,Gramo,72
19152,FCO,Mililitro,500
24647,FCO,Mililitro,220
24364,FCO,Mililitro,220
19714,OFE,Mililitro,400
24528,POT,Mililitro,300
9029,FCO,Mililitro,1000
25370,FCO,Mililitro,300
25132,FCO,Mililitro,400
24997,BOT,Mililitro,1500
13621,FCO,Mililitro,2500
24976,FCO,Mililitro,500
24977,FCO,Mililitro,500
24234,UND,Mililitro,300
16108,UND,Mililitro,1800
23595,FCO,Mililitro,1000
24322,FCO,Mililitro,600
24323,FCO,Mililitro,400
23003,BSA,Mililitro,1100
24081,OFE,Mililitro,750
24079,OFE,Mililitro,750
21914,FCO,Mililitro,1500
17237,UND,Mililitro,1000
23438,UND,Mililitro,400
14157,FCO,Mililitro,200
24271,FCO,Mililitro,375
22097,UND,Mililitro,400
23840,FCO,Mililitro,500
15924,UND,Mililitro,300
1972,BSA,Mililitro,1000
20021,UND,Mililitro,500
2315,FCO,Mililitro,500
8677,BSA,Mililitro,500
15511,UND,Mililitro,500
17289,UND,Mililitro,300
5426,FCO,Mililitro,600
16589,FCO,Mililitro,500
16590,FCO,Mililitro,500
16588,FCO,Mililitro,500
9121,FCO,Mililitro,500
9120,FCO,Mililitro,500
9118,FCO,Mililitro,500
9119,FCO,Mililitro,500
9137,FCO,Mililitro,400
15957,FCO,Mililitro,220
20801,FCO,Mililitro,250
20800,FCO,Mililitro,250
16187,UND,Mililitro,1000
20715,UND,Mililitro,1000
14024,OFE,Mililitro,500
22282,BOT,Mililitro,500
16954,UND,Mililitro,500
22032,UND,Mililitro,1000
24145,FCO,Mililitro,1500
23434,FCO,Mililitro,1500
24130,UND,Mililitro,1
9163,FCO,Mililitro,300
13507,FCO,Mililitro,300
9164,FCO,Mililitro,500
9203,FCO,Mililitro,500
9145,FCO,Mililitro,500
16058,FCO,Mililitro,500
13549,FCO,Mililitro,400
13548,FCO,Mililitro,400
13547,FCO,Mililitro,400
16342,FCO,Mililitro,400
16413,PAQ,Mililitro,400
16317,FCO,Mililitro,1000
19684,OFE,Mililitro,300
12294,OFE,Mililitro,300
17652,UND,Mililitro,250
8704,FCO,Mililitro,500
18719,FCO,Mililitro,250
9090,FCO,Mililitro,450
11241,FCO,Mililitro,250
19230,FCO,Mililitro,300
13892,FCO,Mililitro,1000
16457,FCO,Mililitro,1000
12822,FCO,Mililitro,1000
23345,UND,Mililitro,1
18389,UND,Mililitro,1000
18331,UND,Mililitro,800
18330,UND,Mililitro,500
18329,UND,Mililitro,400
20558,UND,Mililitro,700
20544,FCO,Mililitro,1000
19119,UND,Mililitro,1500
18257,UND,Mililitro,1500
18876,UND,Mililitro,1500
23339,UND,Mililitro,1
21729,UND,Mililitro,1
18873,UND,Mililitro,1
21708,UND,Mililitro,1500
23508,UND,Mililitro,1
23244,UND,Mililitro,800
17028,OFE,Mililitro,1000
10402,UND,Mililitro,1000
20399,FCO,Mililitro,600
18849,FCO,Mililitro,600
17706,FCO,Mililitro,400
23015,6UN,Mililitro,1920
1256,CJA,Mililitro,700
4341,BOT,Mililitro,750
18367,FCO,Mililitro,750
12248,FCO,Mililitro,750
10584,FCO,Mililitro,800
11893,FCO,Mililitro,400
9293,FCO,Mililitro,220
10543,FCO,Mililitro,250
8743,FCO,Mililitro,250
18794,FCO,Mililitro,1000
20609,OFE,Mililitro,375
22902,3UN,Mililitro,300
23407,UND,Mililitro,450
22272,UND,Mililitro,300
5955,UND,Mililitro,300
8956,POT,Mililitro,500
3824,FCO,Mililitro,400
23237,FCO,Mililitro,375
20379,FCO,Mililitro,375
15880,FCO,Mililitro,400
21082,UND,Mililitro,400
15863,FCO,Mililitro,400
20381,OFE,Mililitro,600
18845,FCO,Mililitro,400
19105,FCO,Mililitro,800
21177,UND,Mililitro,600
16494,FCO,Mililitro,275
13422,FCO,Mililitro,400
12807,FCO,Mililitro,400
19081,FCO,Mililitro,400
11947,FCO,Mililitro,400
21268,BOT,Mililitro,500
22198,BSA,Mililitro,1000
13325,FCO,Mililitro,1750
15746,FCO,Mililitro,2500
21888,FCO,Mililitro,1500
13881,UND,Mililitro,2000
21887,FCO,Mililitro,1500
16994,FCO,Mililitro,1500
16241,BOT,Mililitro,1500
18904,FCO,Mililitro,500
18406,PAQ,Mililitro,1200
9264,OFE,Mililitro,900
17611,UND,Mililitro,500
17238,UND,Mililitro,1000
16149,OFE,Mililitro,1500
14396,UND,Mililitro,2500
21425,6UN,Mililitro,1200
19562,FCO,Mililitro,1500
21263,BOT,Mililitro,1750
15980,FCO,Mililitro,400
15205,UND,Mililitro,400
16614,BOT,Mililitro,1500
22177,BOT,Mililitro,1500
22038,BOT,Mililitro,1500
12561,6UN,Mililitro,1100
14150,UND,Mililitro,900
19371,FCO,Mililitro,375
19372,FCO,Mililitro,375
19370,FCO,Mililitro,375
19368,FCO,Mililitro,1000
27845,PAQ,Gramo,198
27846,PAQ,Gramo,198
27847,PAQ,Gramo,186
27533,FCO,Gramo,85
27538,FCO,Gramo,85
27980,FCO,Gramo,95
27979,FCO,Gramo,95
27843,FCO,Gramo,95
27955,BSA,Gramo,500
27912,UND,Gramo,50
27913,UND,Gramo,400
27915,UND,Gramo,120
12620,BSA,Gramo,162
27535,OFE,Gramo,200
22873,UND,Gramo,46
20638,FCO,Gramo,280
27593,UND,Gramo,30
27592,UND,Gramo,30
27589,UND,Gramo,200
27591,UND,Gramo,180
27590,UND,Gramo,60
20632,FCO,Gramo,250
20639,UND,Gramo,120
25384,UND,Gramo,40
25544,UND,Gramo,40
24649,TAR,Gramo,1600
23295,UND,Gramo,250
17952,UND,Gramo,500
2222,KIT,Gramo,1500
25374,FCO,Gramo,500
25133,BSA,Gramo,1500
25180,UND,Gramo,2000
25246,BTO,Gramo,2500
23303,BSA,Gramo,4000
21950,UND,Gramo,4500
18604,UND,Gramo,200
13897,PAQ,Gramo,368
25085,UND,Gramo,190
23083,UND,Gramo,35
14553,UND,Gramo,90
24692,UND,Gramo,500
24693,UND,Gramo,390
23867,UND,Gramo,200
23791,TAR,Gramo,200
23790,TAR,Gramo,200
23040,BSA,Gramo,200
9199,PAQ,Gramo,500
23236,BSA,Gramo,90
21591,FCO,Gramo,95
17171,UND,Gramo,4500
24872,CJA,Gramo,135
24912,UND,Gramo,250
24911,UND,Gramo,125
23842,UND,Gramo,200
24330,TAR,Gramo,500
16735,UND,Gramo,500
20823,BSA,Gramo,2000
21067,BSA,Gramo,15000
17081,UND,Gramo,4500
24232,UND,Gramo,500
24344,BTO,Gramo,3000
16867,UND,Gramo,15000
23696,UND,Gramo,500
23741,BSA,Gramo,4000
24540,FCO,Gramo,250
24778,CJA,Gramo,90
23390,UND,Gramo,125
24250,BSA,Gramo,2000
23186,CJA,Gramo,90
21269,OFE,Gramo,190
23818,BSA,Gramo,72
2061,CJA,Gramo,190
24598,BSA,Gramo,500
16136,UND,Gramo,500
17519,BSA,Gramo,500
18369,PAQ,Gramo,500
1539,UND,Gramo,500
19449,UND,Gramo,500
1536,UND,Gramo,500
11633,UND,Gramo,250
1537,UND,Gramo,500
24191,BSA,Gramo,200
24047,UND,Gramo,200
21830,CJA,Gramo,125
17807,UND,Gramo,200
13793,BSA,Gramo,500
18179,UND,Gramo,500
18624,UND,Gramo,125
22817,3UN,Gramo,200
20970,UND,Gramo,4000
20969,UND,Gramo,2000
20972,UND,Gramo,2000
18943,UND,Gramo,90
23706,UND,Gramo,200
13014,OFE,Gramo,200
6231,UND,Gramo,200
13332,UND,Gramo,200
9974,OFE,Gramo,90
12285,OFE,Gramo,200
14504,BAR,Gramo,125
14502,OFE,Gramo,125
14503,BAR,Gramo,125
8768,UND,Gramo,500
23452,UND,Gramo,4500
18715,BSA,Gramo,200
18670,UND,Gramo,85
23287,BSA,Gramo,3000
17570,UND,Gramo,500
23216,BSA,Gramo,1500
23461,UND,Gramo,1500
17567,UND,Gramo,500
21604,CJA,Gramo,500
18716,BSA,Gramo,90
22138,PAQ,Gramo,1000
23471,UND,Gramo,250
23472,UND,Gramo,250
21966,BSA,Gramo,1500
21066,BSA,Gramo,1500
22803,3UN,Gramo,90
14870,OFE,Gramo,90
22918,BSA,Gramo,500
11330,TBO,Gramo,90
17522,UND,Gramo,200
15792,UND,Gramo,200
10087,TAR,Gramo,1800
19219,UND,Gramo,1750
18726,UND,Gramo,1800
13660,BSA,Gramo,2000
17478,UND,Gramo,90
13841,UND,Gramo,90
16001,POT,Gramo,250
20724,UND,Gramo,40
13232,UND,Gramo,200
17168,UND,Gramo,200
17169,UND,Gramo,200
17167,UND,Gramo,200
20812,UND,Gramo,200
19959,UND,Gramo,500
19960,BSA,Gramo,500
19962,BSA,Gramo,250
12615,BSA,Gramo,200
15943,UND,Gramo,250
21868,UND,Gramo,11
20542,UND,Gramo,45
18245,UND,Gramo,72
19644,PAQ,Gramo,228
22106,BSA,Gramo,200
20688,UND,Gramo,190
20687,UND,Gramo,200
20690,UND,Gramo,90
20686,UND,Gramo,200
20685,UND,Gramo,200
15381,UND,Gramo,90
23028,UND,Gramo,200
15386,UND,Gramo,90
17958,UND,Gramo,200
15380,UND,Gramo,90
17955,UND,Gramo,200
18756,BSA,Gramo,200
18644,PAQ,Gramo,250
18863,UND,Gramo,121
18403,UND,Gramo,400
20634,UND,Gramo,130
20497,CJA,Gramo,500
23169,FCO,Gramo,125
22846,FCO,Gramo,250
22845,FCO,Gramo,250
22844,FCO,Gramo,250
13126,FCO,Gramo,125
16998,UND,Gramo,200
22172,UND,Gramo,250
21023,UND,Gramo,500
20637,UND,Gramo,250
20433,FCO,Gramo,250
22849,FCO,Gramo,500
22992,TAR,Gramo,300
22847,FCO,Gramo,250
19340,TAR,Gramo,425
13928,UND,Gramo,125
13171,FCO,Gramo,250
9685,UND,Gramo,90
17868,UND,Gramo,125
16292,BSA,Gramo,200
16559,UND,Gramo,200
21739,BSA,Gramo,250
16464,UND,Gramo,250
21923,PAQ,Gramo,500
16732,UND,Gramo,200
16345,UND,Gramo,200
19680,BSA,Gramo,200
11180,CJA,Gramo,390
2380,UND,Gramo,250
14639,UND,Gramo,500
21280,UND,Gramo,500
22705,PAQ,Gramo,250
17957,UND,Gramo,500
14750,OFE,Gramo,190
21187,UND,Gramo,125
27422,UND,Gramo,390
145,BAN,Gramo,250
73,KLS,Gramo,4000
17761,KLS,Gramo,2500
25,KLS,Gramo,1500
161,KLS,Gramo,500
63,KLS,Gramo,2000
26603,KLS,Gramo,500
26604,KLS,Gramo,500
16613,KLS,Gramo,6000
82,KLS,Gramo,500
32,KLS,Gramo,500
83,KLS,Gramo,500
80,KLS,Gramo,500
74,KLS,Gramo,500
90,KLS,Gramo,500
36,KLS,Gramo,1500
16,KLS,Gramo,500
167,KLS,Gramo,500
92,KLS,Gramo,92
18422,KLS,Gramo,500
17895,KLS,Gramo,500
94,KLS,Gramo,500
62,KLS,Gramo,500
68,KLS,Gramo,500
100,KLS,Gramo,500
87,KLS,Gramo,500
81,KLS,Gramo,500
142,KLS,Gramo,500
173,KLS,Gramo,500
112,KLS,Gramo,500
95,KLS,Gramo,500
172,KLS,Gramo,500
91,KLS,Gramo,2000
21,KLS,Gramo,500
20,KLS,Gramo,500
53,KLS,Gramo,500
105,KLS,Gramo,500
99,KLS,Gramo,500
19352,KLS,Gramo,500
116,KLS,Gramo,500
115,KLS,Gramo,500
8,KLS,Gramo,500
104,KLS,Gramo,500
102,KLS,Gramo,500
2,KLS,Gramo,500
118,KLS,Gramo,500
11,KLS,Gramo,500
110,KLS,Gramo,500
28,KLS,Gramo,500
61,KLS,Gramo,2000
51,KLS,Gramo,2000
22234,KLS,Gramo,500
19588,KLS,Gramo,500
30,KLS,Gramo,500
19530,KLS,Gramo,500
27755,KLS,Gramo,500
12600,KLS,Gramo,500
158,PAQ,Gramo,450
26612,KLS,Gramo,500
11214,PAQ,Gramo,500
23663,PAQ,Gramo,500
19525,PAQ,Gramo,200
19517,PAQ,Gramo,500
19520,PAQ,Gramo,300
25439,PAQ,Gramo,100
18232,PAQ,Gramo,200
21899,PAQ,Gramo,131
15046,PAQ,Gramo,500
26723,CJA,Gramo,200
25839,CJA,Gramo,300
25773,CJA,Gramo,200
4671,UND,Gramo,400
4670,UND,Gramo,450
6663,UND,Gramo,450
28127,UND,Gramo,500
11542,UND,Gramo,850
22218,UND,Gramo,245
15047,UND,Gramo,220
12912,UND,Gramo,260
14009,UND,Gramo,375
12854,UND,Gramo,375
27971,BOT,Mililitro,750
27972,BOT,Mililitro,750
28272,PAQ,Unidad,15
28162,PAQ,Mililitro,500
28160,PAQ,Mililitro,500
28157,PAQ,Mililitro,300
28168,UND,Mililitro,1000
28167,UND,Mililitro,1000
28170,UND,Mililitro,300
28171,UND,Mililitro,400
28151,FCO,Mililitro,700
28152,FCO,Mililitro,700
28166,FCO,Mililitro,300
28163,FCO,Mililitro,250
28165,FCO,Mililitro,250
24202,PAQ,Gramo,10000
16690,KLS,Gramo,500
21113,KLS,Gramo,500
17989,KLS,Gramo,500
5147,UND,Gramo,400
28328,BAN,Unidad,30
11620,UND,Mililitro,500
28154,UND,Mililitro,500
28169,UND,Mililitro,500
28153,UND,Mililitro,500
11719,UND,Mililitro,500
28155,UND,Mililitro,500
26933,UND,Mililitro,3000
23421,CJA,Gramo,135
24297,BSA,Gramo,350
9276,CJA,Gramo,330
23178,CJA,Gramo,200
28102,CJA,Gramo,210
15832,CJA,Gramo,330
10630,BSA,Gramo,400
28367,BSA,Gramo,340
12614,UND,Gramo,170
28436,CJA,Gramo,90
28437,CJA,Gramo,90
28435,CJA,Gramo,90
10830,UND,Gramo,400
18365,UND,Gramo,250
28319,UND,Gramo,800
16705,BSA,Gramo,200
12478,UND,Gramo,300
13556,UND,Gramo,500
157,CJA,Unidad,20
4766,UND,Unidad,900
27626,BOT,Unidad,500
27461,UND,Gramo,1000
27542,UND,Gramo,1000
27528,PAQ,Unidad,12
27529,PAQ,Unidad,12
12324,PAQ,Unidad,16
27541,UND,Gramo,1000
28027,UND,Gramo,350
27973,CJA,Gramo,200
28036,CJA,Gramo,300
27965,PAQ,Gramo,200
27914,CJA,Gramo,200
